구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,오물처리방식,비상벨설치여부,비상벨설치장소,화장실입구cctv설치여부,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자
공중화장실,e-푸른주유소,경기도 성남시 수정구 성남대로 1482,성남시 수정구 성남대로 1482 (복정동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.4623242693,127.1264359631,N,N,N,N,N,N,N,,2021-12-31
공중화장실,에스케이네트웍스(주) 경원주유소,경기도 성남시 수정구 성남대로 1414,성남시 수정구 성남대로 1414(복정동),N,1,2,0,0,0,0,1,0,0,성남시청 자원순환과,,06시-익01시,,37.4561150496,127.1268173606,N,N,N,N,N,N,N,,2021-12-31
공중화장실,대보건설㈜ 성남(구리방향)주유소,경기도 성남시 수정구 산성대로 41,성남시 수정구 산성대로 41(수진동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4355432916,127.1231893008,N,N,N,N,N,N,N,,2021-12-31
공중화장실,상대원주유소,경기도 성남시 중원구 희망로 352,성남시 중원구 희망로 352(상대원동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,06시-23시,,37.4372277069,127.1584040353,N,N,N,N,N,N,N,,2021-12-31
공중화장실,㈜오일플라자성남지점 돌마주유소,경기도 성남시 중원구 둔촌대로 295,성남시 중원구 둔촌대로 295(하대원동),N,1,1,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.4302560577,127.1508514518,N,N,N,N,N,N,N,,2021-12-31
공중화장실,아시아 self주유소 성남점,경기도 성남시 중원구 둔촌대로 235,성남시 중원구 둔촌대로 235(하대원동),N,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4285510714,127.1443377294,N,N,N,N,N,N,N,,2021-12-31
공중화장실,중앙공원(분당천보도2교),경기도 성남시 분당구 성남대로 550,성남시 분당구 수내동 65,N,2,3,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.3803005535,127.1211729072,N,N,N,N,N,N,N,,2021-12-31
공중화장실,중앙공원(황새울광장),경기도 성남시 분당구 성남대로 550,성남시 분당구 수내동 65,N,4,4,1,1,0,0,9,1,0,성남시청 자원순환과,,24시,,37.3803005535,127.1211729072,N,N,N,N,N,N,N,,2021-12-31
공중화장실,중앙공원(팔각정 옆),경기도 성남시 분당구 성남대로 550,성남시 분당구 수내동 65,N,1,1,1,1,0,0,1,1,0,성남시청 자원순환과,,24시,,37.3803005535,127.1211729072,N,N,N,N,N,N,N,,2021-12-31
공중화장실,태현공원(청구빌라 앞),,성남시 분당구 분당동 88번지,N,2,3,1,1,0,0,2,1,0,성남시청 자원순환과,,24시,,37.3693625051,127.1436239285,N,N,N,N,N,N,N,,2021-12-31
공중화장실,태현공원(두앙노빌리티 앞),,성남시 분당구 분당동 88번지,N,2,2,1,1,0,0,2,1,0,성남시청 자원순환과,,24시,,37.3693625051,127.1436239285,N,N,N,N,N,N,N,,2021-12-31
공중화장실,상희공원,,성남시 분당구 야탑동 271번길,N,4,4,1,1,0,0,5,1,0,성남시청 자원순환과,,24시,,,,N,N,N,N,N,N,N,,2021-12-31
공중화장실,서현공원,,성남시 분당구 이매동 128-7,N,2,3,1,1,0,0,2,1,0,성남시청 자원순환과,,24시,,37.3870578260,127.1280742995,N,N,N,N,N,N,N,,2021-12-31
공중화장실,맹산공원,,성남시 분당구 분당동 64-1,N,2,1,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.3692308281,127.1327070885,N,N,N,N,N,N,N,,2021-12-31
공중화장실,당골공원(샛별삼부아파트 옆),,성남시 분당구 분당동 37,N,1,2,1,1,0,0,1,1,0,성남시청 자원순환과,,24시,,37.3721443507,127.1297090822,N,N,N,N,N,N,N,,2021-12-31
공중화장실,황새울공원,경기도 성남시 분당구 황새울로 287,성남시 분당구 수내동 42,N,3,2,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.3832563443,127.1181420438,N,N,N,N,N,N,N,,2021-12-31
공중화장실,주택공원,경기도 성남시 분당구 불정로 50,성남시 분당구 정자동 253 (이마트 맞은편),N,3,3,1,1,1,1,5,1,1,성남시청 자원순환과,,24시,,37.3575937083,127.1125018777,N,N,N,N,N,N,N,,2021-12-31
공중화장실,중앙공원(역말광장),,성남시 분당구 수내동 66,N,2,3,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.3761716106,127.1212708095,N,N,N,N,N,N,N,,2021-12-31
공중화장실,이왕이공원 입구,,성남시 중원구 도촌동 648,N,2,1,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.4126139409,127.1625459293,N,N,N,N,N,N,N,,2021-12-31
공중화장실,능골공원,,성남시 분당구 정자동 103,N,4,4,1,1,0,0,7,1,0,성남시청 자원순환과,,24시,,37.3703105505,127.1166555658,N,N,N,N,N,N,N,,2021-12-31
공중화장실,머내공원,,성남시 분당구 구미동 19,N,1,1,1,1,0,0,1,1,0,성남시청 자원순환과,,24시,,37.3463442829,127.1060446880,N,N,N,N,N,N,N,,2021-12-31
공중화장실,금곡공원,경기도 성남시 분당구 금곡로 298,성남시 분당구 정자동 183-1,N,2,2,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.3568977845,127.1091969275,N,N,N,N,N,N,N,,2021-12-31
공중화장실,구미공원(배드민턴장 앞),경기도 성남시 분당구 금곡로 90,성남시 분당구 구미동 299,N,1,2,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.3421384316,127.1219291720,N,N,N,N,N,N,N,,2021-12-31
공중화장실,오리공원,,성남시 분당구 구미동 193-1,N,2,2,1,1,0,0,3,1,0,성남시청 자원순환과,,24시,,37.3412842193,127.1120187930,N,N,N,N,N,N,N,,2021-12-31
공중화장실,운중공원,,성남시 분당구 운중동 953,N,3,3,1,1,0,0,7,1,0,성남시청 자원순환과,,24시,,37.3913720440,127.0717377164,N,N,N,N,N,N,N,,2021-12-31
공중화장실,화랑공원(교통교육장),,성남시 분당구 삼평동 637-2,N,3,2,1,1,0,0,4,1,0,성남시청 자원순환과,,24시,,37.3955047549,127.1046326242,N,N,N,N,N,N,N,,2021-12-31
공중화장실,수내동 파크골프장,,경기도 성남시 분당구 수내동 47,N,1,2,0,0,0,0,3,0,0,성남시청 자원순환과,,24시간,,37.3801701501,127.1139945425,N,N,N,N,N,N,N,,2021-12-31
공중화장실,단대게이트볼장,경기도 성남시 수정구 단대로16번길 25,경기도 성남시 수정구 단대로16번길 25 (단대동),Y,1,1,0,0,0,0,1,0,0,성남시청 자원순환과,,24시간,,37.4547876148,127.1588216794,N,N,N,N,N,N,N,,2021-12-31
공중화장실,황송공원테니스장,경기도 성남시 중원구 금빛로2번길 35,경기도 성남시 중원구 금빛로2번길 35 (금광동),N,1,3,0,0,0,0,2,0,0,성남시청 자원순환과,,24시간,,37.4449101617,127.1724233525,N,N,N,N,N,N,N,,2021-12-31
공중화장실,동산초등학교,경기도 부천시 오정로251번길 50(오정동),경기도 부천시 오정구 오정동 727번지,N,27,37,1,1,0,0,61,1,0,부천교육지원청,,미개방요일,,37.5314547511,126.7852129214,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,범박초등학교,경기도 부천시 범박로 1(범박동),경기도 부천시 소사구 범박동 331번지,N,14,14,0,0,0,0,28,0,0,부천교육지원청,,미개방요일,,37.4702820639,126.8113197738,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,복사초등학교,경기도 부천시 소사로 96(소사본동),경기도 부천시 소사구 소사본동 405번지,N,40,30,6,9,0,0,74,6,0,부천교육지원청,,미개방요일,,37.4671010887,126.7991925230,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,부광초등학교,경기도 부천시 석천로209번길 40(중동),경기도 부천시 원미구 중동 1029-3번지,N,3,3,2,0,1,31,6,3,38,부천교육지원청,,미개방요일,,37.5070575150,126.7621155012,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,부명초등학교,경기도 부천시 조마루로 200(중동),경기도 부천시 원미구 중동 1176-1번지,N,57,61,2,19,2,3,134,3,4,부천교육지원청,,미개방요일,,37.4978110654,126.7652270442,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,부천두리유치원,경기도 부천시 장말로 309(심곡동),경기도 부천시 원미구 심곡동 300번지,N,27,46,5,5,0,0,72,5,0,부천교육지원청,,미개방요일,,37.4914495221,126.7757642412,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,옥길유치원,경기도 부천시 양지로166번길 56(옥길동),경기도 부천시 소사구 옥길동 711-3번지,N,24,41,1,0,0,0,66,0,0,부천교육지원청,,미개방요일,,37.4683279586,126.8178513974,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,고강초등학교,경기도 부천시 역곡로482번길 57(고강동),경기도 부천시 오정구 고강동 384번지,N,27,36,1,1,0,0,62,1,0,부천교육지원청,,미개방요일,,37.5271880006,126.8197376752,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,고리울초등학교,경기도 부천시 고리울로 93(고강동),경기도 부천시 오정구 고강동 325-4번지,N,32,35,2,0,1,1,63,2,2,부천교육지원청,,미개방요일,,37.5272751434,126.8270818764,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,도당초등학교,경기도 부천시 삼작로268번길 21(도당동),경기도 부천시 원미구 도당동 106번지,N,39,18,6,0,0,0,73,5,0,부천교육지원청,,미개방요일,,37.5191763266,126.7923460825,공공기관-국가,수세식,Y,장애인화장실,N,N,,,2025-01-01
공중화장실,부인초등학교,경기도 부천시 신상로 16(상동),경기도 부천시 원미구 상동 398-3번지,N,17,41,5,3,4,6,65,6,3,부천교육지원청,,미개방요일,,37.4898025802,126.7487451708,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,동곡초등학교,경기도 부천시 안곡로 248(역곡동),경기도 부천시 원미구 역곡동 227번지,N,18,30,1,1,0,0,45,1,0,부천교육지원청,,미개방요일,,37.4905942551,126.8167892507,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,부일초등학교,경기도 부천시 원미로182번길 31(원미동),경기도 부천시 원미구 원미동 13-2번지,N,25,33,2,0,0,0,49,2,0,부천교육지원청,,미개방요일,,37.4985853410,126.7946559886,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,부천대명초등학교,경기도 부천시 성오로 160(오정동),경기도 부천시 오정구 오정동 127-8번지 부천대명초등학교,N,22,33,5,5,5,0,59,4,5,부천교육지원청,,미개방요일,,37.5280141973,126.7976610423,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,부천덕산초등학교,경기도 부천시 오정로252번길 91(오정동),경기도 부천시 오정구 오정동 89-8번지,N,22,24,1,0,0,0,41,1,0,부천교육지원청,,미개방요일,,37.5298922868,126.7906716813,공공기관-국가,수세식,N,,N,N,,,2025-01-01
공중화장실,무릉도원수목원 야외공중화장실 1,경기도 부천시 원미구 길주로 680(춘의동),경기도 부천시 원미구 춘의동 산80번지,N,2,2,1,1,1,0,5,1,1,공원조성과,,정시,,37.5039326962,126.8180819512,공공기관-지방자치단체,수세식,Y,장애인화장실+여자화장실,N,Y,여자화장실,,2025-01-01
공중화장실,부천자연생태박물관,경기도 부천시 원미구 길주로 660(춘의동),경기도 부천시 원미구 춘의동 381번지,N,5,10,1,0,2,0,5,1,2,공원조성과,,정시,,37.5052569447,126.8163954234,공공기관-지방자치단체,수세식,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2025-01-01
공중화장실,부천식물원,경기도 부천시 원미구 길주로 660(춘의동),경기도 부천시 원미구 춘의동 381번지,N,5,8,2,0,0,0,5,1,1,공원조성과,,정시,,37.5052569447,126.8163954234,공공기관-지방자치단체,수세식,Y,장애인화장실+여자화장실,N,Y,남자화장실+여자화장실,,2025-01-01
개방화장실,Sk에너지복사골주유소,경기도 부천시 경인로 36(송내동),경기도 부천시 소사구 송내동 403-4번지,N,1,2,0,0,0,0,2,0,0,자원순환과,,정시,,37.4833172420,126.7594308806,민간소유-개인,수세식,N,여자화장실,Y,N,,,2025-01-01
개방화장실,옥길충전소,경기도 부천시 옥길로 143(옥길동),경기도 부천시 소사구 옥길동 790번지,N,2,2,0,0,0,0,2,0,0,자원순환과,,정시,,37.4694775681,126.8234048199,민간소유-개인,수세식,N,여자화장실,Y,N,,,2025-01-01
공중화장실,비둘기어린이공원,경기도 부천시 원미구 신흥로45번길 36(심곡동),경기도 부천시 원미구 심곡동 344-9번지,N,1,1,1,0,0,0,1,1,0,공원관리과,,정시,,37.4882632297,126.7750258243,공공기관-지방자치단체,수세식,Y,여자화장실,N,N,,,2025-01-01
공중화장실,먹적골어린이공원,경기도 부천시 원미구 신흥로73번길 75(심곡동),경기도 부천시 원미구 심곡동 324번지,N,1,1,1,1,0,0,1,1,1,공원관리과,,정시,,37.4908749499,126.7732019938,공공기관-지방자치단체,수세식,Y,여자화장실,N,N,,,2025-01-01
공중화장실,189호어린이공원,경기도 부천시 소사구 경인로60번길 37(송내동),경기도 부천시 소사구 송내동 715번지,N,1,0,0,0,0,0,2,0,0,공원관리과,,정시,,37.4819651057,126.7622944780,공공기관-지방자치단체,수세식,Y,여자화장실,N,N,,,2025-01-01
공중화장실,부천중앙공원 광장,경기도 부천시 원미구 소향로 164(중동),경기도 부천시 원미구 중동 1177-1번지,N,2,4,0,0,0,0,2,1,0,공원관리과,,정시,,37.5013630723,126.7653393115,공공기관-지방자치단체,수세식,Y,여자화장실,N,N,,,2025-01-01
공중화장실,앞들수변공원,경기도 부천시 소사구 범안로 248(계수동),경기도 부천시 소사구 계수동 74번지,N,1,2,1,0,0,0,3,1,0,공원관리과,,정시,,37.4599784872,126.8126806926,공공기관-지방자치단체,수세식,Y,여자화장실,N,N,,,2025-01-01
공중화장실,부천호수식물원 수피아,경기도 부천시 원미구 길주로 16(상동),경기도 부천시 원미구 상동 549번지,N,2,1,1,1,0,0,3,1,0,공원관리과,,정시,,37.5061236719,126.7441464922,공공기관-지방자치단체,수세식,Y,여자화장실,N,Y,여자화장실,,2025-01-01
공중화장실,무릉도원수목원 야외공중화장실 2,경기도 부천시 원미구 길주로 680(춘의동),경기도 부천시 원미구 춘의동 산80번지,N,2,2,1,1,1,0,5,1,1,공원조성과,,정시,,37.5039326962,126.8180819512,공공기관-지방자치단체,수세식,Y,장애인화장실+여자화장실,N,Y,여자화장실,,2025-01-01
개방화장실,BYC부천위더스빌,경기도 부천시 소사구 경인로 156(송내동),경기도 부천시 소사구 송내동 577-1번지 BYC부천위더스빌,N,4,3,2,2,0,0,6,2,0,자원순환과,,정시,,37.4836968761,126.7726607525,민간소유-개인,수세식,N,장애인화장실+여자화장실,Y,Y,여자화장실,,2025-01-01
개방화장실,중동메디칼,경기도 부천시 원미구 길주로 237(중동),경기도 부천시 원미구 중동 1035-3번지,N,2,2,0,0,0,0,1,1,0,자원순환과,,정시,,37.5045040040,126.7689289893,민간소유-개인,수세식,Y,장애인화장실+여자화장실,Y,N,,,2025-01-01
공중화장실,에스케이공단주유소 주식회사,경기도 성남시 중원구 둔촌대로 413,성남시 중원구 둔촌대로 413 (상대원동),N,2,2,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4333199287,127.1629996687,N,N,N,N,N,N,N,,2021-12-31
공중화장실,중원에너지,경기도 성남시 중원구 산성대로 336,성남시 중원구 산성대로 336,N,2,2,0,0,0,0,1,0,0,성남시청 자원순환과,,00시-24시,,37.4430386911,127.1543191778,N,N,N,N,N,N,N,,2021-12-31
공중화장실,가야주유소,경기도 성남시 중원구 경충대로 2590,성남시 중원구 경충대로 2590(갈현동),N,2,2,0,0,0,0,2,0,0,성남시청 자원순환과,,06시-24시,,37.4222322726,127.1627329168,N,N,N,N,N,N,N,,2021-12-31
공중화장실,이루고주유소,경기도 성남시 중원구 경충대로 2441,성남시 중원구 경충대로 2441(갈현동),N,1,2,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.4233338341,127.1796130047,N,N,N,N,N,N,N,,2021-12-31
공중화장실,씨티홀오일프라자,경기도 성남시 중원구 여수대로 200,성남시 중원구 여수대로 200(여수동 199),N,2,3,0,0,0,0,2,0,0,성남시청 자원순환과,,00시-24시,,37.4212892329,127.1249672743,N,N,N,N,N,N,N,,2021-12-31
공중화장실,한강에너지(주),경기도 성남시 중원구 여수대로 147,성남시 중원구 여수대로 147(여수동),N,2,2,0,0,0,0,1,0,0,성남시청 자원순환과,,05시-익01시,,37.4223241953,127.1188252755,N,N,N,N,N,N,N,,2021-12-31
간이화장실,삼막사주차매표소공중화장실,경기도 안양시 만안구 삼막로 166 (석수동),경기도 안양시 만안구 석수동 산 196,N,1,1,0,0,0,0,3,0,0,안양시 자원순환과,031-8045-2256,상시,,37.4322741973,126.9191832734,공공기관-지방자치단체,수세식,Y,여자화장실,Y,N,,,2025-07-17
공중화장실,비산2동 행정복지센터 화장실,"경기도 안양시 동안구 관악대로106번길 70, 비산2동 행정복지센터 (비산동)",경기도 안양시 동안구 비산동 414-5 비산2동 행정복지센터,N,4,4,4,1,0,0,12,2,0,비산2동 행정복지센터,031-8045-4614,정시,2025-07,37.3979278508,126.9388357693,공공기관-지방자치단체,수세식,Y,여자화장실,Y,N,,,2025-07-17
공중화장실,미륭아파트 앞 공중화장실,경기도 안양시 동안구 경수대로 868번길 16,경기도 안양시 동안구 비산동 1116,N,1,2,0,0,0,0,3,2,0,안양시 생태하천과,031-8045-2187,상시,2025-01,37.3982290991,126.9453414450,공공기관-지방자치단체,수세식,Y,여자화장실,Y,N,,,2025-07-17
공중화장실,명학역(1호선) 공중화장실,경기도 안양시 만안구 만안로 20,경기도 안양시 만안구 안양동 1163-1,N,2,2,1,0,0,0,4,1,0,명학역,031-447-7788,정시,,37.3852195102,126.9352592707,공공기관-국가공공기관,수세식,Y,여자화장실,Y,Y,남자화장실+여자화장실,,2025-07-17
